,Date,Time,User,Message,Year,Month,Day,Words,Word Length,Message Characters,Media
168,04-12-2018,PM, Fri Saikirshna Bingi,Pelli ki ready ayna bullodu,2018,12,4,"['Pelli', 'ki', 'ready', 'ayna', 'bullodu']",3,24,FALSE
169,04-12-2018,PM, Fri Saikirshna Bingi,😃😃😃😃,2018,12,4,"['', '']",0,1,FALSE
170,04-12-2018,PM, Fri A Sai2,Sachinodu Yela navvuthadu raa,2018,12,4,"['Sachinodu', 'Yela', 'navvuthadu', 'raa']",2,26,FALSE
171,04-12-2018,PM, Fri Saikirshna Bingi,Howle,2018,12,4,['Howle'],-1,2,FALSE
172,04-12-2018,PM, Fri Saikirshna Bingi,Haii frnds,2018,12,4,"['Haii', 'frnds']",0,7,FALSE
173,13-04-2018,PM, Fri Santosh Cse,Ndhi rooo aagatlev,2018,4,13,"['Ndhi', 'rooo', 'aagatlev']",1,15,FALSE
174,13-04-2018,PM, Fri Jhanaki Ram,Nuvvedho aaguthunnava raa,2018,4,13,"['Nuvvedho', 'aaguthunnava', 'raa']",1,22,FALSE
175,13-04-2018,PM, Fri Saikirshna Bingi,Sakkaga dobbey group lo nundi,2018,4,13,"['Sakkaga', 'dobbey', 'group', 'lo', 'nundi']",3,26,FALSE
176,13-04-2018,PM, Fri Jhanaki Ram,06 PM - Fri A Sai2 left,2018,4,13,"['06', 'PM', 'Fri', 'A', 'Sai2', 'left']",4,20,FALSE
177,13-04-2018,PM, Cse Sruthi,07 PM - Fri Saikirshna Bingi removed Fri Jhanaki Ram,2018,4,13,"['07', 'PM', 'Fri', 'Saikirshna', 'Bingi', 'removed', 'Fri', 'Jhanaki', 'Ram']",7,49,FALSE
178,13-04-2018,PM, Cse Deepa,07 PM - Fri Saikirshna Bingi left,2018,4,13,"['07', 'PM', 'Fri', 'Saikirshna', 'Bingi', 'left']",4,30,FALSE
179,13-04-2018,PM, Cse Sindhura Gdk,This message was deleted,2018,4,13,"['This', 'message', 'was', 'deleted']",2,21,FALSE
180,13-04-2018,PM, Fri Jhanaki Ram,"09 PM - Fri Santosh Cse added Fri A Sai2, Fri Jhanaki Ram, and Fri Saikirshna Bingi",2018,4,13,"['09', 'PM', 'Fri', 'Santosh', 'Cse', 'added', 'Fri', 'A', 'Sai2', 'Fri', 'Jhanaki', 'Ram', 'and', 'Fri', 'Saikirshna', 'Bingi']",14,80,FALSE
181,13-04-2018,PM, Fri A Sai2,orey barre bingi,2018,4,13,"['orey', 'barre', 'bingi']",1,13,FALSE
182,13-04-2018,PM, Fri Jhanaki Ram,Ndhi raa,2018,4,13,"['Ndhi', 'raa']",0,5,FALSE
183,13-04-2018,PM, Fri A Sai2,m le,2018,4,13,"['m', 'le']",0,1,FALSE
184,13-04-2018,PM, Fri Jhanaki Ram,07 PM - Cse Sruthi joined using this group's invite link,2018,4,13,"['07', 'PM', 'Cse', 'Sruthi', 'joined', 'using', 'this', 'group', 's', 'invite', 'link']",9,53,FALSE
185,14-04-2018,PM, Fri Jhanaki Ram,good night,2018,4,14,"['good', 'night']",0,7,FALSE
186,14-04-2018,PM, Fri Saikirshna Bingi,Gud nyt,2018,4,14,"['Gud', 'nyt']",0,4,FALSE
187,14-04-2018,PM, Fri A Sai2,Gud nite,2018,4,14,"['Gud', 'nite']",0,5,FALSE
188,14-04-2018,PM, Fri A Sai2,38 PM - Fri Manoj K changed the group description,2018,4,14,"['38', 'PM', 'Fri', 'Manoj', 'K', 'changed', 'the', 'group', 'description']",7,46,FALSE
189,16-04-2018,PM, Fri A Sai2,gd nyt kartik maineedi😍😍😍😍,2018,4,16,"['gd', 'nyt', 'kartik', 'maineedi', '']",3,23,FALSE
190,16-04-2018,PM, Fri A Sai2,59 AM - Fri Jhanaki Ram changed the group description,2018,4,16,"['59', 'AM', 'Fri', 'Jhanaki', 'Ram', 'changed', 'the', 'group', 'description']",7,50,FALSE
191,17-04-2018,7:59 AM, Fri Jhanaki Ram,Good night ra,2018,4,17,"['Good', 'night', 'ra']",1,10,FALSE
192,16-04-2018,PM, Fri Jhanaki Ram,nv pora,2018,4,16,"['nv', 'pora']",0,4,FALSE
193,16-04-2018,PM, Fri Saikirshna Bingi,Vad padukunad ra,2018,4,16,"['Vad', 'padukunad', 'ra']",1,13,FALSE
194,16-04-2018,PM, Fri Saikirshna Bingi,nv m piktunav mri inka...padkoka,2018,4,16,"['nv', 'm', 'piktunav', 'mri', 'inka', 'padkoka']",4,29,FALSE
195,16-04-2018,PM, Fri Saikirshna Bingi,rey...number iyyu raa,2018,4,16,"['rey', 'number', 'iyyu', 'raa']",2,18,FALSE
196,16-04-2018,PM, Cse Ravali,"45 AM - Fri A Sai2 changed the subject from ""Cse"" to ""Its time to celebrate 💪🏻😍""",2018,4,16,"['45', 'AM', 'Fri', 'A', 'Sai2', 'changed', 'the', 'subject', 'from', 'Cse', 'to', 'Its', 'time', 'to', 'celebrate', '']",14,77,FALSE
197,17-04-2018,11:45 AM, Fri Vikram Cse,"59 AM - Fri Saikirshna Bingi changed the subject from ""Its time to celebrate 💪🏻😍"" to ""Cognizant Chowdary🎉🎉🎉😍""",2018,4,17,"['59', 'AM', 'Fri', 'Saikirshna', 'Bingi', 'changed', 'the', 'subject', 'from', 'Its', 'time', 'to', 'celebrate', 'to', 'Cognizant', 'Chowdary', '']",15,106,FALSE
198,17-04-2018,11:59 AM, Krishnakanth_Yachareni,Yeah time to celebrate,2018,4,17,"['Yeah', 'time', 'to', 'celebrate']",2,19,FALSE
199,17-04-2018,11:45 AM, Fri Santosh Cse,Karthik Karthik karthik karthik Karthik karthik karthik Karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik karthik,2018,4,17,"['Karthik', 'Karthik', 'karthik', 'karthik', 'Karthik', 'karthik', 'karthik', 'Karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik', 'karthik']",26,220,FALSE
200,17-04-2018,11:46 AM, Fri Santosh Cse,💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻,2018,4,17,"['', '']",0,21,FALSE
201,17-04-2018,11:46 AM, Fri Santosh Cse,✊🏻✊🏻✊🏻✊🏻✊🏻✊🏻✊🏻,2018,4,17,"['', '']",0,11,FALSE
202,17-04-2018,11:46 AM, Fri Manoj Sirimla,🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻,2018,4,17,"['', '']",0,15,FALSE
203,17-04-2018,11:46 AM, Fri Jhanaki Ram,congrts raa,2018,4,17,"['congrts', 'raa']",0,8,FALSE
204,17-04-2018,11:46 AM, Cse Snigda,kartik,2018,4,17,['kartik'],-1,3,FALSE
205,17-04-2018,11:46 AM, Fri A Sai2,Gattiga kottinav Ra Karthik,2018,4,17,"['Gattiga', 'kottinav', 'Ra', 'Karthik']",2,24,FALSE
206,17-04-2018,11:46 AM, Fri Vikram Cse,Karthik Jindabad,2018,4,17,"['Karthik', 'Jindabad']",0,13,FALSE
207,17-04-2018,11:46 AM, Cse Nikila A,😂😂😂,2018,4,17,"['', '']",0,0,FALSE
208,17-04-2018,11:47 AM, Cse Nikila A,Congrats karthik,2018,4,17,"['Congrats', 'karthik']",0,13,FALSE
209,17-04-2018,11:48 AM, Cse Spandhana,Congrats chowdary....,2018,4,17,"['Congrats', 'chowdary', '']",1,18,FALSE
210,17-04-2018,11:58 AM, Cse Srujana,Congratulations ra Karthik finally you made it.,2018,4,17,"['Congratulations', 'ra', 'Karthik', 'finally', 'you', 'made', 'it', '']",6,44,FALSE
211,17-04-2018,PM, Cse Snikitha,Congratulations raaa NTR😍😍😍😍🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻,2018,4,17,"['Congratulations', 'raaa', 'NTR', '']",2,37,FALSE
212,17-04-2018,PM, Cse Deepa,Really happy after hearing about this,2018,4,17,"['Really', 'happy', 'after', 'hearing', 'about', 'this']",4,34,FALSE
213,17-04-2018,PM, Fri Saikumar Jntu,😍😍😍😍🕺🏻🕺🏻🕺🏻🕺🏻🕺🏻,2018,4,17,"['', '']",0,11,FALSE
214,17-04-2018,PM, Fri Manoj Sirimla,Cngrsts ra karthindh chowdary🙈,2018,4,17,"['Cngrsts', 'ra', 'karthindh', 'chowdary', '']",3,27,FALSE
215,17-04-2018,PM, Fri Saikumar Jntu,👌🏻👌🏻👌🏻👌🏻👍🏻😜,2018,4,17,"['', '']",0,8,FALSE
216,17-04-2018,PM, Fri Manoj Sirimla,Congratulations karthick😊,2018,4,17,"['Congratulations', 'karthick', '']",1,22,FALSE
217,17-04-2018,PM, Cse Sruthi,🙊🙊🙊😍😍😍,2018,4,17,"['', '']",0,3,FALSE
218,17-04-2018,PM, Fri Saikumar Jntu,🙄😝😝,2018,4,17,"['', '']",0,0,FALSE
219,17-04-2018,PM, Fri Manoj Sirimla,Congratulations,2018,4,17,['Congratulations'],-1,12,FALSE
220,17-04-2018,PM, Cse Manasa,Karthik,2018,4,17,['Karthik'],-1,4,FALSE
221,17-04-2018,PM, Cse Komal,Cngrts karthik,2018,4,17,"['Cngrts', 'karthik']",0,11,FALSE
222,17-04-2018,PM, Cse Mounika T,Cngrts karthik....💐💐,2018,4,17,"['Cngrts', 'karthik', '']",1,17,FALSE
223,17-04-2018,PM, Cse Aruna Kumari,Congrats karthik,2018,4,17,"['Congrats', 'karthik']",0,13,FALSE
224,17-04-2018,PM, Fri Rajashaker Cse,Congrats Karthik,2018,4,17,"['Congrats', 'Karthik']",0,13,FALSE
225,17-04-2018,PM, Cse Mounya,I am very proud of you my boy......,2018,4,17,"['I', 'am', 'very', 'proud', 'of', 'you', 'my', 'boy', '']",7,32,FALSE
226,17-04-2018,PM, Fri Manoj K,Thandri ayinav 21 day kuda pilvaledh ga,2018,4,17,"['Thandri', 'ayinav', '21', 'day', 'kuda', 'pilvaledh', 'ga']",5,36,FALSE
227,17-04-2018,PM, Fri Saikirshna Bingi,Nin evad pilustad bey,2018,4,17,"['Nin', 'evad', 'pilustad', 'bey']",2,18,FALSE
228,17-04-2018,PM, Fri Manoj K,Ganthey ganthey blazzer ichar ga itley antav🤧,2018,4,17,"['Ganthey', 'ganthey', 'blazzer', 'ichar', 'ga', 'itley', 'antav', '']",6,42,FALSE
229,17-04-2018,PM, Fri Saikirshna Bingi,Congrats karthik,2018,4,17,"['Congrats', 'karthik']",0,13,FALSE
230,17-04-2018,PM, Fri Saikirshna Bingi,Minimum untadi mari,2018,4,17,"['Minimum', 'untadi', 'mari']",1,16,FALSE
231,17-04-2018,PM, Fri Manoj K,Nek endi vaya hyd key tahandrivi😇,2018,4,17,"['Nek', 'endi', 'vaya', 'hyd', 'key', 'tahandrivi', '']",5,30,FALSE
232,17-04-2018,PM, Fri Saikirshna Bingi,Congrats Karthik,2018,4,17,"['Congrats', 'Karthik']",0,13,FALSE
233,17-04-2018,PM, Fri Manoj K,Congratulations Karthik,2018,4,17,"['Congratulations', 'Karthik']",0,20,FALSE
234,17-04-2018,PM, Fri Manoj K,Congrats Karthik,2018,4,17,"['Congrats', 'Karthik']",0,13,FALSE
235,17-04-2018,PM, Fri Saikirshna Bingi,Congrats karthik😀😀,2018,4,17,"['Congrats', 'karthik', '']",1,15,FALSE
236,17-04-2018,PM, Fri Manoj K,Congratulations ra 😍😍,2018,4,17,"['Congratulations', 'ra', '']",1,18,FALSE
237,17-04-2018,PM, Fri Manoj K,Congrats Karthik,2018,4,17,"['Congrats', 'Karthik']",0,13,FALSE
238,17-04-2018,PM, Fri Saikirshna Bingi,Congrats raaa karthik,2018,4,17,"['Congrats', 'raaa', 'karthik']",1,18,FALSE
239,17-04-2018,PM, Fri Saikirshna Bingi,superb thought raa👌👌👌,2018,4,17,"['superb', 'thought', 'raa', '']",2,18,FALSE
240,17-04-2018,PM, Fri Saikirshna Bingi,Pani cheskoo raaa online nti,2018,4,17,"['Pani', 'cheskoo', 'raaa', 'online', 'nti']",3,25,FALSE
241,17-04-2018,PM, Fri Manoj K,Arey lunch break raa,2018,4,17,"['Arey', 'lunch', 'break', 'raa']",2,17,FALSE
242,17-04-2018,PM, Fri Saikirshna Bingi,Inko 5 mins undhi,2018,4,17,"['Inko', '5', 'mins', 'undhi']",2,14,FALSE
243,17-04-2018,PM, Fri Saikirshna Bingi,Enni gantalu raa neeku lunch break,2018,4,17,"['Enni', 'gantalu', 'raa', 'neeku', 'lunch', 'break']",4,31,FALSE
244,17-04-2018,PM, Fri Manoj K,Eroju 1.40 to 2.20,2018,4,17,"['Eroju', '1', '40', 'to', '2', '20']",4,15,FALSE
245,17-04-2018,PM, Fri Manoj K,Haaa haaa 🤣🤣😁😁,2018,4,17,"['Haaa', 'haaa', '']",1,11,FALSE
246,17-04-2018,PM, Fri Saikirshna Bingi,Neeku 24×7 lunch break aee,2018,4,17,"['Neeku', '24', '7', 'lunch', 'break', 'aee']",4,23,FALSE
247,17-04-2018,PM, Fri Saikirshna Bingi,Idhi crct raa,2018,4,17,"['Idhi', 'crct', 'raa']",1,10,FALSE
248,17-04-2018,PM, Abhinav Mississippi,Party aedi raa poyi job chesthunna,2018,4,17,"['Party', 'aedi', 'raa', 'poyi', 'job', 'chesthunna']",4,31,FALSE
249,17-04-2018,PM, Fri Vishnu Prasad,Chesthunnav,2018,4,17,['Chesthunnav'],-1,8,FALSE
250,17-04-2018,PM, Cse Shirisha,Arey Inka training yeah kadha,2018,4,17,"['Arey', 'Inka', 'training', 'yeah', 'kadha']",3,26,FALSE
251,17-04-2018,PM, Fri Ramnarayan Cse,Hyd vachaka isthaa,2018,4,17,"['Hyd', 'vachaka', 'isthaa']",1,15,FALSE
252,17-04-2018,PM, Cse Shailaja Cse,Suddenga vachinaa,2018,4,17,"['Suddenga', 'vachinaa']",0,14,FALSE
253,17-04-2018,PM, Cse Niharika,Training ayithe salary raadha,2018,4,17,"['Training', 'ayithe', 'salary', 'raadha']",2,26,FALSE
254,17-04-2018,PM, Cse Niharika,Antha suddenga ipothunnai,2018,4,17,"['Antha', 'suddenga', 'ipothunnai']",1,22,FALSE
255,17-04-2018,PM, Lalli,Inkaa raale,2018,4,17,"['Inkaa', 'raale']",0,8,FALSE
256,17-04-2018,PM, Fri M. karthik,Vastadi kaa,2018,4,17,"['Vastadi', 'kaa']",0,8,FALSE
257,17-04-2018,PM, Fri Vishnu Prasad,Kk bye class start ayindi,2018,4,17,"['Kk', 'bye', 'class', 'start', 'ayindi']",3,22,FALSE
258,17-04-2018,PM, Fri Vishnu Prasad,Okay raa,2018,4,17,"['Okay', 'raa']",0,5,FALSE
259,17-04-2018,PM, Fri Vishnu Prasad,Bye,2018,4,17,['Bye'],-1,0,FALSE
260,17-04-2018,PM, Fri Vishnu Prasad,Congrats Karthik...I appreciate for your hardwork...,2018,4,17,"['Congrats', 'Karthik', 'I', 'appreciate', 'for', 'your', 'hardwork', '']",6,49,FALSE
261,17-04-2018,PM, Fri Saikumar Jntu,Congo raa chow....😍😘👌🏻👌🏻🤝🏻🤝🏻👏🏻👏🏻👏🏻👏🏻,2018,4,17,"['Congo', 'raa', 'chow', '']",2,33,FALSE
262,17-04-2018,PM, Fri Saikumar Jntu,30 PM - Fri Vishnu Prasad changed this group's icon,2018,4,17,"['30', 'PM', 'Fri', 'Vishnu', 'Prasad', 'changed', 'this', 'group', 's', 'icon']",8,48,FALSE
263,17-04-2018,PM, Fri Manoj Sirimla,38 PM - Fri A Sai2 changed this group's icon,2018,4,17,"['38', 'PM', 'Fri', 'A', 'Sai2', 'changed', 'this', 'group', 's', 'icon']",8,41,FALSE
264,17-04-2018,PM, Fri Vishnu Prasad,Congrats karthik.....,2018,4,17,"['Congrats', 'karthik', '']",1,18,FALSE
265,17-04-2018,PM, Fri Manoj Sirimla,congrats ra karthik😄,2018,4,17,"['congrats', 'ra', 'karthik', '']",2,17,FALSE
266,17-04-2018,PM, Abhinav Mississippi,Congrats karthik...✨✨,2018,4,17,"['Congrats', 'karthik', '']",1,18,FALSE
267,17-04-2018,PM, Fri Ramnarayan Cse,This message was deleted,2018,4,17,"['This', 'message', 'was', 'deleted']",2,21,FALSE
268,17-04-2018,PM, Fri Jhanaki Ram,Congrats karthik..,2018,4,17,"['Congrats', 'karthik', '']",1,15,FALSE
269,17-04-2018,PM, Fri Rajashaker Cse,Congratulations Karthik .....,2018,4,17,"['Congratulations', 'Karthik', '']",1,26,FALSE
270,17-04-2018,PM, Abhinav Mississippi,Tq you so much frnds 😊😁😍😘,2018,4,17,"['Tq', 'you', 'so', 'much', 'frnds', '']",4,22,FALSE
271,17-04-2018,PM, Abhinav Mississippi,Areyy L&T lo referals open iyayi.... Evarnaina refer cheyala...?? Telsina valu unara raa...???,2018,4,17,"['Areyy', 'L', 'T', 'lo', 'referals', 'open', 'iyayi', 'Evarnaina', 'refer', 'cheyala', 'Telsina', 'valu', 'unara', 'raa', '']",13,91,FALSE
272,20-04-2018,PM, Fri Jhanaki Ram,Mail me ur resume...,2018,4,20,"['Mail', 'me', 'ur', 'resume', '']",3,17,FALSE
273,20-04-2018,PM, Abhinav Mississippi,Tomorrow is last date...,2018,4,20,"['Tomorrow', 'is', 'last', 'date', '']",3,21,FALSE
274,20-04-2018,PM, Fri Rajashaker Cse,<Media omitted>,2018,4,20,"['', 'Media', 'omitted', '']",2,12,TRUE
275,20-04-2018,PM, Abhinav Mississippi,This message was deleted,2018,4,20,"['This', 'message', 'was', 'deleted']",2,21,FALSE
276,20-04-2018,PM, Fri Manoj Sirimla,This message was deleted,2018,4,20,"['This', 'message', 'was', 'deleted']",2,21,FALSE
277,20-04-2018,PM, Fri Jhanaki Ram,"35 PM - Fri M. karthik changed the subject from ""Cognizant Chowdary🎉🎉🎉😍"" to ""Cse""",2018,4,20,"['35', 'PM', 'Fri', 'M', 'karthik', 'changed', 'the', 'subject', 'from', 'Cognizant', 'Chowdary', 'to', 'Cse', '']",12,78,FALSE
278,20-04-2018,PM, Fri Manoj Sirimla,35 PM - Fri M. karthik deleted this group's icon,2018,4,20,"['35', 'PM', 'Fri', 'M', 'karthik', 'deleted', 'this', 'group', 's', 'icon']",8,45,FALSE
279,20-04-2018,PM, Fri Manoj K,Exprnced valak ah ra,2018,4,20,"['Exprnced', 'valak', 'ah', 'ra']",2,17,FALSE
280,20-04-2018,PM, Abhinav Mississippi,Indulo experience adgatle... But requirements lo experience kavali ani undii... Upload chesepudu em adagatle...,2018,4,20,"['Indulo', 'experience', 'adgatle', 'But', 'requirements', 'lo', 'experience', 'kavali', 'ani', 'undii', 'Upload', 'chesepudu', 'em', 'adagatle', '']",13,108,FALSE
281,20-04-2018,PM, Fri Manoj Sirimla,👍🏻,2018,4,20,"['', '']",0,-1,FALSE
282,20-04-2018,PM, Fri Manoj Sirimla,<Media omitted>,2018,4,20,"['', 'Media', 'omitted', '']",2,12,TRUE
283,20-04-2018,PM, Abhinav Mississippi,🤣,2018,4,20,"['', '']",0,-2,FALSE
284,20-04-2018,PM, Abhinav Mississippi,ori nee😥😥😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2018,4,20,"['ori', 'nee', '']",1,26,FALSE
285,20-04-2018,PM, Fri Jhanaki Ram,ayyoo😢😢,2018,4,20,"['ayyoo', '']",0,4,FALSE
286,20-04-2018,PM, Fri Manoj Sirimla,Anduku ra papam elanti 😭 peduthunaru...,2018,4,20,"['Anduku', 'ra', 'papam', 'elanti', 'peduthunaru', '']",4,36,FALSE
287,20-04-2018,PM, Fri Anil B Cse,@919640106368 @919849309886,2018,4,20,"['', '919640106368', '919849309886']",1,24,FALSE
288,20-04-2018,PM, Fri Vikram Cse,mana asmika ra😭,2018,4,20,"['mana', 'asmika', 'ra', '']",2,12,FALSE
289,20-04-2018,PM, Cse Mounya,Ade mana asmika ne Kani we have to feel good..😍,2018,4,20,"['Ade', 'mana', 'asmika', 'ne', 'Kani', 'we', 'have', 'to', 'feel', 'good', '']",9,44,FALSE
290,20-04-2018,PM, Abhinav Mississippi,vaddu ra babu aa gorannii chudalekapothunnam,2018,4,20,"['vaddu', 'ra', 'babu', 'aa', 'gorannii', 'chudalekapothunnam']",4,41,FALSE
291,20-04-2018,PM, Cse Mounika Muniga,Kani anukundi sadinchindi 🤟🏻,2018,4,20,"['Kani', 'anukundi', 'sadinchindi', '']",2,25,FALSE
292,20-04-2018,PM, Fri M. karthik,Abhi ne ms aye daka agakunda cheskundi kadha ra,2018,4,20,"['Abhi', 'ne', 'ms', 'aye', 'daka', 'agakunda', 'cheskundi', 'kadha', 'ra']",7,44,FALSE
293,20-04-2018,PM, Cse Ravali,yedpostundi ra...job raagane intlo velli adgudham ankuna valla dad ni😥😥😥😥,2018,4,20,"['yedpostundi', 'ra', 'job', 'raagane', 'intlo', 'velli', 'adgudham', 'ankuna', 'valla', 'dad', 'ni', '']",10,70,FALSE
294,20-04-2018,PM, Cse Komal,Four yrs agindi inko oka year agaleka poinda,2018,4,20,"['Four', 'yrs', 'agindi', 'inko', 'oka', 'year', 'agaleka', 'poinda']",6,41,FALSE
295,20-04-2018,PM, Cse Deepa,Ori neeeee,2018,4,20,"['Ori', 'neeeee']",0,7,FALSE
296,20-04-2018,PM, Cse Sruthi,🤣,2018,4,20,"['', '']",0,-2,FALSE
297,20-04-2018,PM, Cse Mounika T,Chinnaga peli apadanikey vasthunav ga india ki,2018,4,20,"['Chinnaga', 'peli', 'apadanikey', 'vasthunav', 'ga', 'india', 'ki']",5,43,FALSE
298,20-04-2018,PM, Fri Santosh Cse,Sketch akada nundey vesav ga chinaga,2018,4,20,"['Sketch', 'akada', 'nundey', 'vesav', 'ga', 'chinaga']",4,33,FALSE
299,20-04-2018,PM, Fri Rajashaker Cse,may 4 marriage anukunta,2018,4,20,"['may', '4', 'marriage', 'anukunta']",2,20,FALSE
300,20-04-2018,PM, Cse Nikila A,nv unav kda chuskondaniki,2018,4,20,"['nv', 'unav', 'kda', 'chuskondaniki']",2,22,FALSE
301,20-04-2018,PM, Cse Nikila A,ohh...only ngemnt a naa...aythe ok le😜😜😜😂😂,2018,4,20,"['ohh', 'only', 'ngemnt', 'a', 'naa', 'aythe', 'ok', 'le', '']",7,39,FALSE
302,20-04-2018,PM, Fri Saikirshna Bingi,Peli apak biriyani miss avthad😾,2018,4,20,"['Peli', 'apak', 'biriyani', 'miss', 'avthad', '']",4,28,FALSE
303,20-04-2018,PM, Cse Snigda,//youtu.be/8zzTQKlTeUA,2018,4,20,"['', 'youtu', 'be', '8zzTQKlTeUA']",2,19,FALSE
304,21-04-2018,PM, Cse Srujana,"24 AM - Fri Vikram Cse changed the subject from ""Cse"" to ""Happy birthday Shailaja🍰""",2018,4,21,"['24', 'AM', 'Fri', 'Vikram', 'Cse', 'changed', 'the', 'subject', 'from', 'Cse', 'to', 'Happy', 'birthday', 'Shailaja', '']",13,80,FALSE
305,23-04-2018,7:24 AM, Cse Shirisha,25 AM - Fri Vikram Cse changed this group's icon,2018,4,23,"['25', 'AM', 'Fri', 'Vikram', 'Cse', 'changed', 'this', 'group', 's', 'icon']",8,45,FALSE
306,23-04-2018,7:25 AM, Fri Ramnarayan Cse,Happy birthday Shailaja...🍰,2018,4,23,"['Happy', 'birthday', 'Shailaja', '']",2,24,FALSE
307,23-04-2018,7:24 AM, Cse Swathi,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
308,23-04-2018,7:30 AM, Cse Aruna Kumari,Happie birthday shailaja....,2018,4,23,"['Happie', 'birthday', 'shailaja', '']",2,25,FALSE
309,23-04-2018,7:30 AM, Fri Saikumar Jntu,Happy birthday Shailaja,2018,4,23,"['Happy', 'birthday', 'Shailaja']",1,20,FALSE
310,23-04-2018,7:38 AM, Cse Snikitha,Happy birthday shailaga,2018,4,23,"['Happy', 'birthday', 'shailaga']",1,20,FALSE
311,23-04-2018,7:40 AM, Cse Niharika,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
312,23-04-2018,7:42 AM, Lalli,Happy birthday shailu,2018,4,23,"['Happy', 'birthday', 'shailu']",1,18,FALSE
313,23-04-2018,7:42 AM, Fri Manoj Sirimla,Hpy bday shailaja,2018,4,23,"['Hpy', 'bday', 'shailaja']",1,14,FALSE
314,23-04-2018,7:53 AM, Krishnakanth_Yachareni,Hpy bday shailaja,2018,4,23,"['Hpy', 'bday', 'shailaja']",1,14,FALSE
315,23-04-2018,7:54 AM, Cse Spandhana,Happy birthday Shailaja🎂,2018,4,23,"['Happy', 'birthday', 'Shailaja', '']",2,21,FALSE
316,23-04-2018,8:04 AM, Cse Shailaja Cse,Happy birthday Shailaja🎂🎂🎂,2018,4,23,"['Happy', 'birthday', 'Shailaja', '']",2,23,FALSE
317,23-04-2018,8:07 AM, Fri Vishnu Prasad,many more happy returns of the day shailaja💐💐,2018,4,23,"['many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'shailaja', '']",7,42,FALSE
318,23-04-2018,8:16 AM, Cse Manasa,This message was deleted,2018,4,23,"['This', 'message', 'was', 'deleted']",2,21,FALSE
319,23-04-2018,8:17 AM, Fri Srinivas Cse,Happy birthday Shailu,2018,4,23,"['Happy', 'birthday', 'Shailu']",1,18,FALSE
320,23-04-2018,8:17 AM, Cse Deepa,Happy bday shailu,2018,4,23,"['Happy', 'bday', 'shailu']",1,14,FALSE
321,23-04-2018,8:21 AM, Cse Sruthi,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
322,23-04-2018,8:26 AM, Fri Manoj Sirimla,Happy birthday shailaja.....🎂🍰,2018,4,23,"['Happy', 'birthday', 'shailaja', '']",2,27,FALSE
323,23-04-2018,8:30 AM, Cse Sruthi,Happpy birthday shailaja,2018,4,23,"['Happpy', 'birthday', 'shailaja']",1,21,FALSE
324,23-04-2018,8:40 AM, Cse Deepa,Happy Birthday shailaja..,2018,4,23,"['Happy', 'Birthday', 'shailaja', '']",2,22,FALSE
325,23-04-2018,8:41 AM, Cse Snikitha,Happy birthday shailaja....🎂🥧,2018,4,23,"['Happy', 'birthday', 'shailaja', '']",2,26,FALSE
326,23-04-2018,8:42 AM, Abhinav Mississippi,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
327,23-04-2018,9:22 AM, Abhinav Mississippi,Many more happy returns of the day...shailaja,2018,4,23,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'shailaja']",6,42,FALSE
328,23-04-2018,9:31 AM, Cse Sruthi,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
329,23-04-2018,9:39 AM, Cse Deepa,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
330,23-04-2018,9:42 AM, Cse Niharika,Happy birthday shailu...,2018,4,23,"['Happy', 'birthday', 'shailu', '']",2,21,FALSE
331,23-04-2018,9:59 AM, Cse Ravali,),2018,4,23,"['', '']",0,-2,FALSE
332,23-04-2018,10:00 AM, Fri Santosh Cse,Happy birthday shailaja,2018,4,23,"['Happy', 'birthday', 'shailaja']",1,20,FALSE
333,23-04-2018,10:08 AM, Cse Mounika T,Hpy bday shailaja,2018,4,23,"['Hpy', 'bday', 'shailaja']",1,14,FALSE
334,23-04-2018,10:27 AM, Cse Niharika,Tquuu frndsss,2018,4,23,"['Tquuu', 'frndsss']",0,10,FALSE
